date,site,mean_daily_temp_c,max_daily_temp_c,min_daily_temp_c,daily_temp_c_range,two_week_temp_rollavg,season
2022-07-24T00:00:00Z,S3_terra,12.888148148148149,21.56888888888889,6.6738888888888885,14.895,15.461805555555557,winter
2022-07-24T00:00:00Z,S3_agua,11.307592592592593,17.18888888888889,6.1661111111111095,11.02277777777778,14.083183106575968,winter
2022-07-25T00:00:00Z,S3_terra,12.873148148148148,22.046111111111117,6.877222222222222,15.168888888888894,15.376812169312172,winter
2022-07-25T00:00:00Z,S3_agua,11.418981481481483,17.950000000000003,6.471111111111113,11.47888888888889,14.060061413454273,winter
2022-07-26T00:00:00Z,S3_terra,12.760277777777778,18.80611111111111,6.572777777777779,12.23333333333333,15.20272486772487,winter
2022-07-26T00:00:00Z,S3_agua,12.166944444444445,17.093888888888888,6.267777777777776,10.82611111111111,13.92438681027967,winter
2022-07-27T00:00:00Z,S3_terra,14.770833333333334,20.710000000000004,11.138888888888888,9.571111111111117,15.176455026455029,winter
2022-07-27T00:00:00Z,S3_agua,14.326018518518518,18.616111111111113,11.041111111111112,7.575000000000001,13.892508503401363,winter
2022-07-28T00:00:00Z,S3_terra,16.6812037037037,24.35111111111111,9.472222222222221,14.878888888888888,15.206808862433864,winter
2022-07-28T00:00:00Z,S3_agua,14.241851851851852,21.09111111111111,8.977777777777776,12.113333333333335,13.832025699168558,winter
2022-07-29T00:00:00Z,S3_terra,15.076296296296297,19.092222222222222,10.455000000000002,8.63722222222222,15.1960085978836,winter
2022-07-29T00:00:00Z,S3_agua,13.676944444444445,16.427222222222223,10.65111111111111,5.776111111111113,13.872448979591839,winter
2022-07-30T00:00:00Z,S3_terra,10.288703703703705,13.365000000000002,5.552222222222222,7.81277777777778,14.791937830687832,winter
2022-07-30T00:00:00Z,S3_agua,10.091018518518519,12.882777777777779,4.933888888888889,7.94888888888889,13.580828609221468,winter
2022-07-31T00:00:00Z,S3_terra,12.325925925925926,15.66388888888889,10.25888888888889,5.404999999999999,14.371805555555557,winter
2022-07-31T00:00:00Z,S3_agua,12.135462962962965,14.13388888888889,10.25888888888889,3.875,13.375226757369617,winter
2022-08-01T00:00:00Z,S3_terra,14.796481481481482,22.237777777777783,7.28,14.957777777777782,14.279222883597885,winter
2022-08-01T00:00:00Z,S3_agua,13.269444444444446,17.950000000000003,6.877222222222222,11.07277777777778,13.180332577475438,winter
2022-08-02T00:00:00Z,S3_terra,13.04101851851852,21.09111111111111,8.282222222222224,12.808888888888887,13.954117063492065,winter
2022-08-02T00:00:00Z,S3_agua,11.798055555555557,17.665,7.782222222222224,9.882777777777775,12.818037603930463,winter
2022-08-03T00:00:00Z,S3_terra,12.767222222222223,19.377222222222226,6.063888888888889,13.313333333333336,13.702926587301588,winter
2022-08-03T00:00:00Z,S3_agua,12.109166666666667,17.18888888888889,5.655000000000001,11.533888888888889,12.565279667422526,winter
2022-08-04T00:00:00Z,S3_terra,16.116481481481483,25.805,9.176111111111114,16.628888888888888,13.773964947089949,winter
2022-08-04T00:00:00Z,S3_agua,14.896203703703705,22.621111111111116,8.77888888888889,13.842222222222226,12.704400037792897,winter
2022-08-05T00:00:00Z,S3_terra,16.634907407407407,27.370000000000005,11.041111111111112,16.32888888888889,14.014166666666668,winter
2022-08-05T00:00:00Z,S3_agua,14.467962962962963,20.32888888888889,10.65111111111111,9.67777777777778,12.849201625094484,winter
2022-08-06T00:00:00Z,S3_terra,13.79648148148148,14.612777777777778,12.497222222222222,2.115555555555556,13.915509259259261,winter
2022-08-06T00:00:00Z,S3_agua,13.81287037037037,14.517222222222223,12.69,1.8272222222222236,12.837037037037039,winter
2022-08-07T00:00:00Z,S3_terra,14.35601851851852,15.760000000000002,13.26888888888889,2.4911111111111115,14.020357142857145,winter
2022-08-07T00:00:00Z,S3_agua,14.308148148148149,15.56888888888889,13.172777777777778,2.3961111111111126,13.051362433862437,winter
2022-08-08T00:00:00Z,S3_terra,15.327870370370372,17.57,13.172777777777778,4.397222222222222,14.195694444444445,winter
2022-08-08T00:00:00Z,S3_agua,15.056944444444445,16.90277777777778,13.172777777777778,3.7300000000000004,13.311216931216933,winter
2022-08-09T00:00:00Z,S3_terra,15.425370370370372,16.52277777777778,14.70888888888889,1.81388888888889,14.386058201058203,winter
2022-08-09T00:00:00Z,S3_agua,15.393703703703704,16.237222222222222,14.803888888888888,1.4333333333333336,13.541699735449738,winter
2022-08-10T00:00:00Z,S3_terra,13.14425925925926,15.472777777777777,9.767777777777779,5.704999999999998,14.269874338624339,winter
2022-08-10T00:00:00Z,S3_agua,13.243518518518519,15.282222222222224,10.062777777777779,5.219444444444445,13.464378306878308,winter
2022-08-11T00:00:00Z,S3_terra,11.815740740740742,13.26888888888889,10.25888888888889,3.01,13.92234126984127,winter
2022-08-11T00:00:00Z,S3_agua,11.913611111111113,13.07611111111111,10.552777777777777,2.5233333333333334,13.298075396825398,winter
2022-08-12T00:00:00Z,S3_terra,11.438981481481482,13.172777777777778,8.58111111111111,4.591666666666669,13.662533068783071,winter
2022-08-12T00:00:00Z,S3_agua,11.472314814814816,13.172777777777778,8.87888888888889,4.293888888888889,13.140601851851855,winter
2022-08-13T00:00:00Z,S3_terra,11.377962962962965,18.236111111111114,5.450000000000001,12.786111111111113,13.740337301587303,winter
2022-08-13T00:00:00Z,S3_agua,10.923055555555557,15.56888888888889,5.552222222222222,10.01666666666667,13.200033068783071,winter
2022-08-14T00:00:00Z,S3_terra,12.298055555555557,20.901111111111113,5.9622222222222225,14.93888888888889,13.738346560846564,winter
2022-08-14T00:00:00Z,S3_agua,11.0525,17.665,5.655000000000001,12.009999999999998,13.122678571428574,winter
2022-08-15T00:00:00Z,S3_terra,14.200000000000001,23.677222222222223,6.6738888888888885,17.003333333333334,13.695740740740742,winter
2022-08-15T00:00:00Z,S3_agua,12.434166666666666,19.757777777777775,6.370000000000001,13.387777777777774,13.063015873015875,winter
2022-08-16T00:00:00Z,S3_terra,17.527037037037037,26.97722222222222,12.303888888888888,14.673333333333332,14.016170634920638,winter
2022-08-16T00:00:00Z,S3_agua,15.52175925925926,24.44777777777778,9.275,15.17277777777778,13.328994708994712,winter
2022-08-17T00:00:00Z,S3_terra,14.41675925925926,18.996111111111112,10.65111111111111,8.345000000000002,14.13399470899471,winter
2022-08-17T00:00:00Z,S3_agua,13.541296296296297,17.093888888888888,10.25888888888889,6.834999999999997,13.431289682539685,winter
2022-08-18T00:00:00Z,S3_terra,17.92666666666667,24.737777777777783,10.357222222222223,14.38055555555556,14.263293650793653,winter
2022-08-18T00:00:00Z,S3_agua,16.857685185185186,20.32888888888889,10.25888888888889,10.07,13.571395502645505,winter
2022-08-19T00:00:00Z,S3_terra,10.733981481481482,14.996111111111112,8.77888888888889,6.217222222222222,13.841798941798944,winter
2022-08-19T00:00:00Z,S3_agua,10.784166666666668,14.803888888888888,8.977777777777776,5.826111111111112,13.308267195767199,winter
2022-08-20T00:00:00Z,S3_terra,9.749166666666667,10.846111111111114,8.77888888888889,2.067222222222224,13.552705026455028,winter
2022-08-20T00:00:00Z,S3_agua,9.83175925925926,10.846111111111114,8.977777777777776,1.8683333333333376,13.023902116402118,winter
2022-08-21T00:00:00Z,S3_terra,10.955462962962963,13.172777777777778,9.66888888888889,3.5038888888888877,13.309808201058203,winter
2022-08-21T00:00:00Z,S3_agua,10.907592592592593,12.69,9.767777777777779,2.9222222222222207,12.781005291005295,winter
2022-08-22T00:00:00Z,S3_terra,11.070648148148148,12.787222222222224,10.062777777777779,2.724444444444446,13.005720899470901,winter
2022-08-22T00:00:00Z,S3_agua,11.087037037037037,12.69,10.161111111111111,2.528888888888888,12.497440476190478,winter
2022-08-23T00:00:00Z,S3_terra,12.16601851851852,16.712777777777777,8.282222222222224,8.430555555555554,12.772910052910055,winter
2022-08-23T00:00:00Z,S3_agua,11.861481481481482,15.377777777777778,8.182222222222224,7.195555555555554,12.24513888888889,winter
2022-08-24T00:00:00Z,S3_terra,14.283796296296297,17.665,11.138888888888888,6.526111111111112,12.854305555555557,winter
2022-08-24T00:00:00Z,S3_agua,13.997870370370372,16.427222222222223,11.138888888888888,5.288333333333336,12.299021164021166,winter
2022-08-25T00:00:00Z,S3_terra,15.17675925925926,18.80611111111111,11.431111111111113,7.374999999999998,13.094378306878308,winter
2022-08-25T00:00:00Z,S3_agua,14.731296296296296,17.475,11.138888888888888,6.336111111111114,12.500284391534393,winter
2022-08-26T00:00:00Z,S3_terra,15.587777777777779,21.66388888888889,11.333888888888891,10.33,13.390720899470901,winter
2022-08-26T00:00:00Z,S3_agua,15.030555555555555,19.567222222222224,10.943888888888889,8.623333333333335,12.754444444444447,winter
2022-08-27T00:00:00Z,S3_terra,14.618611111111113,22.621111111111116,8.77888888888889,13.842222222222226,13.622195767195768,winter
2022-08-27T00:00:00Z,S3_agua,13.674907407407407,21.66388888888889,8.48111111111111,13.182777777777781,12.951005291005293,winter
2022-08-28T00:00:00Z,S3_terra,15.730092592592595,23.58111111111111,9.571111111111112,14.009999999999998,13.867341269841273,winter
2022-08-28T00:00:00Z,S3_agua,15.024166666666668,21.66388888888889,8.977777777777776,12.686111111111115,13.23469576719577,winter
2022-08-29T00:00:00Z,S3_terra,11.014907407407408,13.75,8.977777777777776,4.772222222222224,13.639834656084657,winter
2022-08-29T00:00:00Z,S3_agua,11.014814814814816,13.846111111111112,8.977777777777776,4.868333333333336,13.133313492063493,winter
2022-08-30T00:00:00Z,S3_terra,10.00962962962963,11.431111111111113,8.58111111111111,2.850000000000003,13.102876984126985,winter
2022-08-30T00:00:00Z,S3_agua,10.10814814814815,11.333888888888891,8.77888888888889,2.5550000000000015,12.746626984126987,winter
2022-08-31T00:00:00Z,S3_terra,10.030740740740741,12.882777777777779,7.782222222222224,5.100555555555555,12.789589947089949,winter
2022-08-31T00:00:00Z,S3_agua,10.079537037037037,12.882777777777779,7.782222222222224,5.100555555555555,12.499358465608468,winter
2022-09-01T00:00:00Z,S3_terra,10.699814814814815,17.665,5.14111111111111,12.523888888888889,12.273386243386245,winter
2022-09-01T00:00:00Z,S3_agua,10.381851851851852,17.665,4.8311111111111105,12.83388888888889,12.036798941798944,winter
2022-09-02T00:00:00Z,S3_terra,13.00925925925926,22.42888888888889,4.933888888888889,17.494999999999997,12.435906084656086,winter
2022-09-02T00:00:00Z,S3_agua,11.992314814814815,21.37777777777778,4.6227777777777765,16.755000000000003,12.12309523809524,winter
2022-09-03T00:00:00Z,S3_terra,13.007962962962964,19.47222222222222,7.982777777777778,11.489444444444445,12.668677248677252,winter
2022-09-03T00:00:00Z,S3_agua,12.7025,18.521111111111107,7.982777777777778,10.53833333333333,12.32814814814815,winter
2022-09-04T00:00:00Z,S3_terra,10.41777777777778,11.527777777777779,8.382222222222223,3.145555555555555,12.630271164021167,winter
2022-09-04T00:00:00Z,S3_agua,10.385,11.431111111111113,8.282222222222224,3.148888888888889,12.290820105820107,winter
2022-09-05T00:00:00Z,S3_terra,11.665648148148149,13.26888888888889,8.977777777777776,4.291111111111114,12.672771164021167,winter
2022-09-05T00:00:00Z,S3_agua,11.731203703703704,13.26888888888889,9.077222222222222,4.191666666666668,12.336832010582013,winter
2022-09-06T00:00:00Z,S3_terra,13.219814814814814,14.229999999999999,12.303888888888888,1.9261111111111102,12.74804232804233,winter
2022-09-06T00:00:00Z,S3_agua,13.268055555555557,14.037777777777778,12.401111111111113,1.636666666666665,12.43730158730159,winter
2022-09-07T00:00:00Z,S3_terra,13.813796296296296,18.616111111111113,10.357222222222223,8.25888888888889,12.7144708994709,winter
2022-09-07T00:00:00Z,S3_agua,13.348425925925927,16.99888888888889,9.472222222222221,7.526666666666667,12.390912698412702,winter
2022-09-08T00:00:00Z,S3_terra,16.489907407407408,23.1,10.846111111111114,12.253888888888888,12.808267195767197,winter
2022-09-08T00:00:00Z,S3_agua,15.164444444444445,20.805,10.161111111111111,10.643888888888888,12.421851851851855,winter
2022-09-09T00:00:00Z,S3_terra,17.968703703703703,26.292222222222218,11.333888888888891,14.958333333333327,12.978333333333335,winter
2022-09-09T00:00:00Z,S3_agua,16.42962962962963,24.931111111111115,11.041111111111112,13.890000000000002,12.521785714285716,winter
2022-09-10T00:00:00Z,S3_terra,16.981574074074075,24.255000000000006,13.26888888888889,10.986111111111116,13.147116402116405,winter
2022-09-10T00:00:00Z,S3_agua,16.61425925925926,23.772777777777776,13.55777777777778,10.214999999999996,12.73173941798942,winter
2022-09-11T00:00:00Z,S3_terra,11.801759259259258,12.593888888888888,10.747777777777776,1.846111111111112,12.866521164021165,winter
2022-09-11T00:00:00Z,S3_agua,11.85037037037037,12.69,10.65111111111111,2.0388888888888896,12.505039682539685,winter
2022-09-12T00:00:00Z,S3_terra,12.785370370370371,13.46111111111111,11.527777777777779,1.9333333333333318,12.992982804232806,winter
2022-09-12T00:00:00Z,S3_agua,12.898148148148149,13.653888888888888,11.722222222222223,1.9316666666666649,12.639563492063493,winter
2022-09-13T00:00:00Z,S3_terra,15.334814814814816,19.187222222222225,11.333888888888891,7.8533333333333335,13.373353174603176,winter
2022-09-13T00:00:00Z,S3_agua,14.98601851851852,18.996111111111112,11.527777777777779,7.468333333333334,12.987982804232805,winter
2022-09-14T00:00:00Z,S3_terra,15.36138888888889,16.141111111111112,14.229999999999999,1.9111111111111132,13.754113756613759,winter
2022-09-14T00:00:00Z,S3_agua,15.218425925925928,15.951111111111114,14.13388888888889,1.8172222222222238,13.355046296296297,winter
2022-09-15T00:00:00Z,S3_terra,14.261018518518519,14.996111111111112,13.365000000000002,1.6311111111111103,14.008485449735451,winter
2022-09-15T00:00:00Z,S3_agua,14.341018518518519,14.996111111111112,13.46111111111111,1.535000000000002,13.637843915343918,winter
2022-09-16T00:00:00Z,S3_terra,12.20564814814815,13.26888888888889,11.431111111111113,1.8377777777777773,13.951084656084658,winter
2022-09-16T00:00:00Z,S3_agua,12.334722222222222,13.46111111111111,11.527777777777779,1.9333333333333318,13.66230158730159,winter
2022-09-17T00:00:00Z,S3_terra,10.281203703703703,13.653888888888888,5.7572222222222225,7.896666666666666,13.75631613756614,winter
2022-09-17T00:00:00Z,S3_agua,10.282870370370372,13.75,5.860000000000001,7.889999999999999,13.489470899470902,winter
